date,month,equipment,department,total_units,units_in_use,utilization_rate,maintenance_flag
2026-02-27,2,ECG Monitor,Neurology,5,3,63.3,0
2026-02-27,2,ECG Monitor,Maternity,5,4,84.4,0
2026-02-27,2,ECG Monitor,Orthopedics,5,2,56.6,0
2026-02-27,2,ECG Monitor,Oncology,5,3,67.4,0
2026-02-27,2,Infusion Pump,Maternity,8,5,71.8,0
2026-02-27,2,Infusion Pump,General,8,5,72.7,0
2026-02-27,2,Infusion Pump,Pediatrics,8,6,77.9,1
2026-02-27,2,Defibrillator,Emergency,2,0,46.9,0
2026-02-27,2,Defibrillator,Oncology,2,0,37.2,0
2026-02-27,2,Defibrillator,Maternity,2,0,25.6,0
2026-02-27,2,Defibrillator,ICU,2,1,52.2,0
2026-02-27,2,Defibrillator,Cardiology,2,0,23.3,0
2026-02-27,2,Ultrasound,General,1,0,69.0,0
2026-02-27,2,Ultrasound,Orthopedics,1,0,61.0,0
2026-02-27,2,Ultrasound,Neurology,1,0,61.8,0
2026-02-27,2,Ultrasound,ICU,1,0,64.1,0
2026-02-27,2,Ultrasound,Cardiology,1,0,69.0,0
2026-02-27,2,Pulse Oximeter,Orthopedics,10,8,81.9,0
2026-02-27,2,Pulse Oximeter,Cardiology,10,6,68.3,0
2026-02-27,2,Pulse Oximeter,Neurology,10,8,85.9,0
2026-02-27,2,Pulse Oximeter,General,10,6,69.2,0
2026-02-27,2,Pulse Oximeter,Oncology,10,7,77.4,0
2026-02-27,2,Pulse Oximeter,ICU,10,6,61.9,0
2026-02-28,2,Ventilator,Orthopedics,3,2,70.4,0
2026-02-28,2,Ventilator,Emergency,3,2,80.8,0
2026-02-28,2,Ventilator,Cardiology,3,2,71.1,0
2026-02-28,2,Ventilator,Pediatrics,3,2,71.5,0
2026-02-28,2,ECG Monitor,General,5,2,53.9,0
2026-02-28,2,ECG Monitor,Maternity,5,3,62.9,0
2026-02-28,2,ECG Monitor,Surgery,5,3,65.4,0
2026-02-28,2,ECG Monitor,Oncology,5,2,59.3,0
2026-02-28,2,ECG Monitor,ICU,5,2,59.5,0
2026-02-28,2,ECG Monitor,Neurology,5,3,62.6,0
2026-02-28,2,Infusion Pump,Orthopedics,8,6,85.1,0
2026-02-28,2,Infusion Pump,Emergency,8,5,71.9,0
2026-02-28,2,Infusion Pump,Maternity,8,6,79.0,0
2026-02-28,2,Infusion Pump,Oncology,8,5,73.4,0
2026-02-28,2,Defibrillator,Maternity,2,0,40.9,0
2026-02-28,2,Defibrillator,ICU,2,0,46.6,0
2026-02-28,2,Defibrillator,Orthopedics,2,1,52.6,0
2026-02-28,2,Defibrillator,Surgery,2,0,36.3,0
2026-02-28,2,Defibrillator,Oncology,2,0,34.7,0
2026-02-28,2,Ultrasound,Orthopedics,1,0,61.4,0
2026-02-28,2,Ultrasound,General,1,0,61.6,0
2026-02-28,2,Ultrasound,Pediatrics,1,0,56.4,0
2026-02-28,2,Pulse Oximeter,Pediatrics,10,6,66.8,1
2026-02-28,2,Pulse Oximeter,General,10,7,78.8,0
2026-02-28,2,Pulse Oximeter,ICU,10,7,76.9,0
2026-02-28,2,Pulse Oximeter,Surgery,10,6,66.6,0
2026-02-28,2,Pulse Oximeter,Emergency,10,7,77.3,0
2026-02-28,2,Pulse Oximeter,Orthopedics,10,7,72.0,0
2026-03-01,3,Ventilator,ICU,3,1,61.4,0
2026-03-01,3,Ventilator,Surgery,3,2,67.3,0
2026-03-01,3,Ventilator,Cardiology,3,2,68.6,1
2026-03-01,3,Ventilator,Orthopedics,3,2,69.0,0
2026-03-01,3,ECG Monitor,Orthopedics,5,3,62.9,0
2026-03-01,3,ECG Monitor,Neurology,5,2,59.9,0
2026-03-01,3,ECG Monitor,Pediatrics,5,3,66.6,0
2026-03-01,3,ECG Monitor,Oncology,5,3,68.9,0
2026-03-01,3,ECG Monitor,ICU,5,2,53.8,0
2026-03-01,3,ECG Monitor,Surgery,5,3,69.1,0
2026-03-01,3,Infusion Pump,Orthopedics,8,6,82.2,0
2026-03-01,3,Infusion Pump,Emergency,8,6,77.9,0
2026-03-01,3,Infusion Pump,Maternity,8,6,82.7,0
2026-03-01,3,Infusion Pump,ICU,8,6,81.8,0
2026-03-01,3,Infusion Pump,Cardiology,8,6,75.8,0
2026-03-01,3,Infusion Pump,General,8,6,78.9,0
2026-03-01,3,Defibrillator,General,2,0,44.9,0
2026-03-01,3,Defibrillator,ICU,2,0,42.0,0
2026-03-01,3,Defibrillator,Orthopedics,2,0,42.1,0
2026-03-01,3,Ultrasound,Oncology,1,0,64.7,0
2026-03-01,3,Ultrasound,Surgery,1,0,52.2,0
2026-03-01,3,Ultrasound,Pediatrics,1,0,54.0,0
2026-03-01,3,Ultrasound,Cardiology,1,0,64.6,0
2026-03-01,3,Ultrasound,Emergency,1,0,62.1,0
2026-03-01,3,Pulse Oximeter,Neurology,10,8,86.3,0
2026-03-01,3,Pulse Oximeter,Maternity,10,8,82.3,0
2026-03-01,3,Pulse Oximeter,General,10,7,77.3,0
2026-03-01,3,Pulse Oximeter,Cardiology,10,8,81.4,0
2026-03-01,3,Pulse Oximeter,Pediatrics,10,6,68.9,0
2026-03-02,3,Ventilator,Maternity,3,1,60.2,0
2026-03-02,3,Ventilator,Emergency,3,2,73.6,0
2026-03-02,3,Ventilator,General,3,1,58.4,0
2026-03-02,3,ECG Monitor,Cardiology,5,3,74.1,0
2026-03-02,3,ECG Monitor,Neurology,5,3,71.7,0
2026-03-02,3,ECG Monitor,Surgery,5,2,59.6,0
2026-03-02,3,Infusion Pump,Emergency,8,5,74.4,0
2026-03-02,3,Infusion Pump,Pediatrics,8,5,73.3,0
2026-03-02,3,Infusion Pump,Neurology,8,7,87.6,0
2026-03-02,3,Defibrillator,Cardiology,2,0,39.1,0
2026-03-02,3,Defibrillator,Neurology,2,0,37.9,0
2026-03-02,3,Defibrillator,ICU,2,0,39.6,0
2026-03-02,3,Ultrasound,Oncology,1,0,60.4,0
2026-03-02,3,Ultrasound,Surgery,1,0,58.0,0
2026-03-02,3,Ultrasound,ICU,1,0,61.5,0
2026-03-02,3,Ultrasound,Emergency,1,0,58.7,0
2026-03-02,3,Pulse Oximeter,Oncology,10,7,73.0,0
2026-03-02,3,Pulse Oximeter,ICU,10,8,80.7,0
2026-03-02,3,Pulse Oximeter,Emergency,10,8,84.2,0
2026-03-02,3,Pulse Oximeter,Maternity,10,7,73.0,0
2026-03-02,3,Pulse Oximeter,Surgery,10,7,74.6,0
2026-03-02,3,Pulse Oximeter,Cardiology,10,7,77.3,0
2026-03-03,3,Ventilator,Maternity,3,2,68.5,0
2026-03-03,3,Ventilator,Oncology,3,2,74.4,0
2026-03-03,3,Ventilator,Neurology,3,2,78.8,0
2026-03-03,3,Ventilator,Cardiology,3,2,76.4,0
2026-03-03,3,ECG Monitor,Pediatrics,5,2,59.0,0
2026-03-03,3,ECG Monitor,General,5,2,58.4,0
2026-03-03,3,ECG Monitor,ICU,5,2,53.6,0
2026-03-03,3,ECG Monitor,Maternity,5,4,80.2,0
2026-03-03,3,Infusion Pump,Emergency,8,5,73.8,0
2026-03-03,3,Infusion Pump,Maternity,8,7,99.0,0
2026-03-03,3,Infusion Pump,Oncology,8,6,77.1,0
2026-03-03,3,Infusion Pump,Orthopedics,8,6,77.1,0
2026-03-03,3,Defibrillator,General,2,0,37.1,0
2026-03-03,3,Defibrillator,Orthopedics,2,0,35.1,0
2026-03-03,3,Defibrillator,Pediatrics,2,0,36.7,0
2026-03-03,3,Defibrillator,Oncology,2,0,28.7,0
2026-03-03,3,Ultrasound,Orthopedics,1,0,49.6,0
2026-03-03,3,Ultrasound,ICU,1,0,63.8,0
2026-03-03,3,Ultrasound,Surgery,1,0,52.6,0
2026-03-03,3,Ultrasound,Emergency,1,0,68.2,1
2026-03-03,3,Ultrasound,Cardiology,1,0,68.0,0
2026-03-03,3,Pulse Oximeter,Cardiology,10,8,86.8,0
2026-03-03,3,Pulse Oximeter,Surgery,10,7,75.1,0
2026-03-03,3,Pulse Oximeter,Pediatrics,10,7,72.1,0
2026-03-03,3,Pulse Oximeter,General,10,6,68.0,0
2026-03-04,3,Ventilator,Orthopedics,3,2,81.4,0
2026-03-04,3,Ventilator,Surgery,3,2,66.9,0
2026-03-04,3,Ventilator,Pediatrics,3,2,68.0,0
2026-03-04,3,Ventilator,Maternity,3,2,70.9,0
2026-03-04,3,ECG Monitor,Emergency,5,3,65.9,0
2026-03-04,3,ECG Monitor,Pediatrics,5,3,62.0,0
2026-03-04,3,ECG Monitor,ICU,5,4,83.1,0
2026-03-04,3,Infusion Pump,Oncology,8,6,86.7,0
2026-03-04,3,Infusion Pump,Orthopedics,8,5,69.9,0
2026-03-04,3,Infusion Pump,Pediatrics,8,6,79.4,0
2026-03-04,3,Defibrillator,Cardiology,2,0,39.1,0
2026-03-04,3,Defibrillator,Neurology,2,1,54.9,0
2026-03-04,3,Defibrillator,Emergency,2,0,39.7,0
2026-03-04,3,Ultrasound,General,1,0,56.7,0
2026-03-04,3,Ultrasound,Oncology,1,0,67.1,0
2026-03-04,3,Ultrasound,Pediatrics,1,0,61.4,0
2026-03-04,3,Ultrasound,Emergency,1,0,66.8,0
2026-03-04,3,Ultrasound,Orthopedics,1,0,65.4,0
2026-03-04,3,Ultrasound,Surgery,1,0,56.2,0
2026-03-04,3,Pulse Oximeter,Orthopedics,10,5,59.7,0
2026-03-04,3,Pulse Oximeter,Maternity,10,7,74.8,0
2026-03-04,3,Pulse Oximeter,Oncology,10,8,80.4,0
2026-03-05,3,Ventilator,Emergency,3,1,66.1,0
2026-03-05,3,Ventilator,Neurology,3,2,68.6,0
2026-03-05,3,Ventilator,Orthopedics,3,2,76.5,0
2026-03-05,3,ECG Monitor,Oncology,5,3,61.8,0
2026-03-05,3,ECG Monitor,Emergency,5,3,77.1,0
2026-03-05,3,ECG Monitor,Maternity,5,2,56.6,0
2026-03-05,3,ECG Monitor,ICU,5,3,68.7,0
2026-03-05,3,ECG Monitor,Orthopedics,5,3,73.0,0
2026-03-05,3,Infusion Pump,Cardiology,8,7,87.5,0
2026-03-05,3,Infusion Pump,Pediatrics,8,5,69.8,0
2026-03-05,3,Infusion Pump,Maternity,8,6,87.4,0
2026-03-05,3,Infusion Pump,Neurology,8,6,86.1,0
2026-03-05,3,Defibrillator,Emergency,2,0,45.4,0
2026-03-05,3,Defibrillator,ICU,2,0,43.5,0
2026-03-05,3,Defibrillator,Neurology,2,0,41.5,0
2026-03-05,3,Ultrasound,Pediatrics,1,0,65.2,0
2026-03-05,3,Ultrasound,Maternity,1,0,60.8,0
2026-03-05,3,Ultrasound,Emergency,1,0,70.8,0
2026-03-05,3,Ultrasound,Oncology,1,0,50.1,0
2026-03-05,3,Pulse Oximeter,Surgery,10,7,78.0,0
2026-03-05,3,Pulse Oximeter,Cardiology,10,7,78.5,0
2026-03-05,3,Pulse Oximeter,Neurology,10,7,78.3,0
2026-03-05,3,Pulse Oximeter,Orthopedics,10,7,75.6,0
2026-03-05,3,Pulse Oximeter,Emergency,10,7,73.6,0
2026-03-05,3,Pulse Oximeter,Pediatrics,10,6,64.1,0
2026-03-06,3,Ventilator,Oncology,3,2,71.9,0
2026-03-06,3,Ventilator,Emergency,3,2,70.8,0
2026-03-06,3,Ventilator,Neurology,3,2,75.7,0
2026-03-06,3,Ventilator,ICU,3,2,74.8,0
2026-03-06,3,ECG Monitor,Orthopedics,5,3,64.9,0
2026-03-06,3,ECG Monitor,Emergency,5,3,66.5,0
2026-03-06,3,ECG Monitor,Cardiology,5,3,64.0,0
2026-03-06,3,ECG Monitor,ICU,5,3,60.9,0
2026-03-06,3,ECG Monitor,Surgery,5,3,61.9,0
2026-03-06,3,Infusion Pump,Neurology,8,7,92.2,0
2026-03-06,3,Infusion Pump,Surgery,8,6,78.5,0
2026-03-06,3,Infusion Pump,Orthopedics,8,6,85.8,0
2026-03-06,3,Infusion Pump,Maternity,8,6,80.4,0
2026-03-06,3,Defibrillator,Emergency,2,0,40.5,0
2026-03-06,3,Defibrillator,ICU,2,0,39.6,0
2026-03-06,3,Defibrillator,Cardiology,2,0,29.3,0
2026-03-06,3,Defibrillator,Surgery,2,1,55.8,0
2026-03-06,3,Ultrasound,Pediatrics,1,0,58.2,0
2026-03-06,3,Ultrasound,Orthopedics,1,0,52.9,1
2026-03-06,3,Ultrasound,ICU,1,0,58.6,0
2026-03-06,3,Ultrasound,Oncology,1,0,66.5,0
2026-03-06,3,Pulse Oximeter,Surgery,10,6,64.9,0
2026-03-06,3,Pulse Oximeter,Oncology,10,5,57.8,0
2026-03-06,3,Pulse Oximeter,Cardiology,10,7,73.7,0
2026-03-06,3,Pulse Oximeter,ICU,10,6,68.7,0
2026-03-07,3,Ventilator,Cardiology,3,2,69.0,0
2026-03-07,3,Ventilator,Pediatrics,3,2,72.5,0
2026-03-07,3,Ventilator,Surgery,3,2,68.6,0
2026-03-07,3,Ventilator,Emergency,3,2,79.2,0
2026-03-07,3,Ventilator,ICU,3,1,55.8,0
2026-03-07,3,Ventilator,Neurology,3,2,79.3,0
2026-03-07,3,ECG Monitor,ICU,5,3,62.1,0
2026-03-07,3,ECG Monitor,Oncology,5,2,50.9,1
2026-03-07,3,ECG Monitor,Orthopedics,5,3,73.8,0
2026-03-07,3,Infusion Pump,Maternity,8,5,71.0,0
2026-03-07,3,Infusion Pump,Surgery,8,7,89.9,0
2026-03-07,3,Infusion Pump,Emergency,8,5,69.1,0
2026-03-07,3,Infusion Pump,ICU,8,7,90.6,0
2026-03-07,3,Infusion Pump,Cardiology,8,6,76.3,0
2026-03-07,3,Defibrillator,General,2,0,30.0,0
2026-03-07,3,Defibrillator,Orthopedics,2,0,36.3,0
2026-03-07,3,Defibrillator,ICU,2,0,37.8,0
2026-03-07,3,Defibrillator,Pediatrics,2,0,41.5,0
2026-03-07,3,Ultrasound,Emergency,1,0,56.0,0
2026-03-07,3,Ultrasound,Neurology,1,0,67.8,0
2026-03-07,3,Ultrasound,Orthopedics,1,0,58.0,0
2026-03-07,3,Ultrasound,Cardiology,1,0,60.1,0
2026-03-07,3,Ultrasound,Surgery,1,0,56.0,0
2026-03-07,3,Ultrasound,Oncology,1,0,58.0,1
2026-03-07,3,Pulse Oximeter,Neurology,10,7,71.2,1
2026-03-07,3,Pulse Oximeter,General,10,7,71.7,0
2026-03-07,3,Pulse Oximeter,Orthopedics,10,8,84.9,0
2026-03-07,3,Pulse Oximeter,Maternity,10,8,84.8,0
2026-03-07,3,Pulse Oximeter,Cardiology,10,7,75.6,0
2026-03-07,3,Pulse Oximeter,Emergency,10,7,70.6,0
2026-03-08,3,Ventilator,General,3,1,63.3,0
2026-03-08,3,Ventilator,Maternity,3,2,70.9,0
2026-03-08,3,Ventilator,Emergency,3,2,69.9,0
2026-03-08,3,Ventilator,Cardiology,3,2,84.1,0
2026-03-08,3,Ventilator,Orthopedics,3,2,75.7,0
2026-03-08,3,ECG Monitor,Surgery,5,3,73.5,0
2026-03-08,3,ECG Monitor,Maternity,5,3,66.8,0
2026-03-08,3,ECG Monitor,Cardiology,5,4,81.2,0
2026-03-08,3,Infusion Pump,Cardiology,8,6,83.7,0
2026-03-08,3,Infusion Pump,Orthopedics,8,4,62.1,0
2026-03-08,3,Infusion Pump,ICU,8,6,80.7,0
2026-03-08,3,Defibrillator,Maternity,2,0,44.0,0
2026-03-08,3,Defibrillator,Neurology,2,0,34.6,0
2026-03-08,3,Defibrillator,Pediatrics,2,0,39.7,0
2026-03-08,3,Defibrillator,Surgery,2,0,44.2,0
2026-03-08,3,Defibrillator,ICU,2,0,45.7,0
2026-03-08,3,Defibrillator,Emergency,2,0,40.1,0
2026-03-08,3,Ultrasound,ICU,1,0,62.7,0
2026-03-08,3,Ultrasound,Orthopedics,1,0,56.8,0
2026-03-08,3,Ultrasound,Pediatrics,1,0,65.4,0
2026-03-08,3,Ultrasound,Cardiology,1,0,51.0,0
2026-03-08,3,Ultrasound,Maternity,1,0,73.2,0
2026-03-08,3,Pulse Oximeter,General,10,7,71.4,0
2026-03-08,3,Pulse Oximeter,Emergency,10,7,76.6,0
2026-03-08,3,Pulse Oximeter,Pediatrics,10,7,77.3,0
2026-03-08,3,Pulse Oximeter,Orthopedics,10,7,75.2,0
2026-03-08,3,Pulse Oximeter,Cardiology,10,8,83.1,0
2026-03-09,3,Ventilator,Neurology,3,1,63.1,0
2026-03-09,3,Ventilator,Surgery,3,1,65.8,0
2026-03-09,3,Ventilator,ICU,3,2,83.9,0
2026-03-09,3,Ventilator,Oncology,3,2,70.6,0
2026-03-09,3,Ventilator,Orthopedics,3,2,67.6,0
2026-03-09,3,Ventilator,Pediatrics,3,2,77.7,0
2026-03-09,3,ECG Monitor,Neurology,5,2,48.0,0
2026-03-09,3,ECG Monitor,Maternity,5,3,62.2,0
2026-03-09,3,ECG Monitor,ICU,5,3,74.7,0
2026-03-09,3,ECG Monitor,Oncology,5,3,64.6,0
2026-03-09,3,Infusion Pump,Pediatrics,8,5,63.0,0
2026-03-09,3,Infusion Pump,General,8,5,75.0,0
2026-03-09,3,Infusion Pump,Emergency,8,7,92.2,0
2026-03-09,3,Defibrillator,Surgery,2,0,26.9,0
2026-03-09,3,Defibrillator,Emergency,2,0,39.9,0
2026-03-09,3,Defibrillator,Neurology,2,0,35.1,0
2026-03-09,3,Defibrillator,ICU,2,0,47.4,0
2026-03-09,3,Defibrillator,Pediatrics,2,0,34.9,0
2026-03-09,3,Defibrillator,Maternity,2,0,41.1,0
2026-03-09,3,Ultrasound,ICU,1,0,52.8,0
2026-03-09,3,Ultrasound,Orthopedics,1,0,72.8,0
2026-03-09,3,Ultrasound,Neurology,1,0,56.7,0
2026-03-09,3,Ultrasound,Surgery,1,0,71.0,1
2026-03-09,3,Ultrasound,Oncology,1,0,62.7,0
2026-03-09,3,Ultrasound,Emergency,1,0,53.9,1
2026-03-09,3,Pulse Oximeter,Orthopedics,10,8,81.1,0
2026-03-09,3,Pulse Oximeter,Pediatrics,10,7,73.1,0
2026-03-09,3,Pulse Oximeter,General,10,7,76.5,0
2026-03-09,3,Pulse Oximeter,Emergency,10,7,70.3,0
2026-03-09,3,Pulse Oximeter,Oncology,10,6,63.6,0
2026-03-10,3,Ventilator,ICU,3,2,74.0,0
2026-03-10,3,Ventilator,Surgery,3,2,78.3,0
2026-03-10,3,Ventilator,Cardiology,3,2,70.4,0
2026-03-10,3,Ventilator,Pediatrics,3,2,76.5,0
2026-03-10,3,Ventilator,Maternity,3,2,70.4,0
2026-03-10,3,Ventilator,Orthopedics,3,1,64.0,0
2026-03-10,3,ECG Monitor,Cardiology,5,3,65.5,0
2026-03-10,3,ECG Monitor,General,5,2,59.6,0
2026-03-10,3,ECG Monitor,Oncology,5,2,56.1,0
2026-03-10,3,ECG Monitor,Pediatrics,5,2,59.8,0
2026-03-10,3,Infusion Pump,General,8,5,74.1,0
2026-03-10,3,Infusion Pump,Maternity,8,6,84.4,0
2026-03-10,3,Infusion Pump,Oncology,8,6,78.7,0
2026-03-10,3,Infusion Pump,Surgery,8,5,71.0,0
2026-03-10,3,Infusion Pump,Cardiology,8,6,76.2,0
2026-03-10,3,Infusion Pump,Emergency,8,6,84.2,0
2026-03-10,3,Defibrillator,Orthopedics,2,0,27.3,0
2026-03-10,3,Defibrillator,ICU,2,0,34.5,1
2026-03-10,3,Defibrillator,Emergency,2,0,36.5,1
2026-03-10,3,Defibrillator,Surgery,2,0,42.5,0
2026-03-10,3,Defibrillator,General,2,0,36.7,0
2026-03-10,3,Ultrasound,General,1,0,58.7,0
2026-03-10,3,Ultrasound,Surgery,1,0,41.4,0
2026-03-10,3,Ultrasound,ICU,1,0,59.0,0
2026-03-10,3,Ultrasound,Pediatrics,1,0,53.6,0
2026-03-10,3,Pulse Oximeter,ICU,10,7,70.2,0
2026-03-10,3,Pulse Oximeter,Maternity,10,5,59.4,0
2026-03-10,3,Pulse Oximeter,Oncology,10,7,74.4,0
2026-03-11,3,Ventilator,ICU,3,1,63.1,0
2026-03-11,3,Ventilator,Emergency,3,1,66.1,0
2026-03-11,3,Ventilator,Cardiology,3,2,70.1,0
2026-03-11,3,Ventilator,Neurology,3,2,71.6,0
2026-03-11,3,Ventilator,Surgery,3,2,74.9,0
2026-03-11,3,ECG Monitor,Maternity,5,3,73.4,1
2026-03-11,3,ECG Monitor,Cardiology,5,3,62.4,0
2026-03-11,3,ECG Monitor,ICU,5,3,73.7,0
2026-03-11,3,Infusion Pump,General,8,6,75.4,0
2026-03-11,3,Infusion Pump,Emergency,8,6,82.8,0
2026-03-11,3,Infusion Pump,Oncology,8,6,80.1,0
2026-03-11,3,Defibrillator,Pediatrics,2,0,47.0,0
2026-03-11,3,Defibrillator,Emergency,2,0,34.7,0
2026-03-11,3,Defibrillator,General,2,0,39.4,0
2026-03-11,3,Ultrasound,Maternity,1,0,69.5,0
2026-03-11,3,Ultrasound,Oncology,1,0,54.7,0
2026-03-11,3,Ultrasound,ICU,1,0,58.5,0
2026-03-11,3,Ultrasound,Orthopedics,1,0,62.0,0
2026-03-11,3,Pulse Oximeter,General,10,6,63.7,0
2026-03-11,3,Pulse Oximeter,Emergency,10,6,65.0,1
2026-03-11,3,Pulse Oximeter,Maternity,10,8,87.4,0
2026-03-11,3,Pulse Oximeter,Surgery,10,7,72.2,0
2026-03-11,3,Pulse Oximeter,ICU,10,8,83.3,1
2026-03-12,3,Ventilator,ICU,3,2,69.2,0
2026-03-12,3,Ventilator,Pediatrics,3,2,77.7,0
2026-03-12,3,Ventilator,Orthopedics,3,2,76.5,0
2026-03-12,3,Ventilator,General,3,2,71.5,0
2026-03-12,3,Ventilator,Surgery,3,2,70.5,0
2026-03-12,3,ECG Monitor,ICU,5,3,62.5,0
2026-03-12,3,ECG Monitor,Surgery,5,3,68.9,0
2026-03-12,3,ECG Monitor,General,5,2,57.2,0
2026-03-12,3,ECG Monitor,Maternity,5,2,55.5,0
2026-03-12,3,Infusion Pump,Orthopedics,8,6,76.9,0
2026-03-12,3,Infusion Pump,Maternity,8,5,73.9,0
2026-03-12,3,Infusion Pump,General,8,5,67.6,0
2026-03-12,3,Defibrillator,Maternity,2,0,39.3,0
2026-03-12,3,Defibrillator,Surgery,2,0,35.8,0
2026-03-12,3,Defibrillator,Orthopedics,2,0,37.4,0
2026-03-12,3,Defibrillator,Oncology,2,0,45.1,0
2026-03-12,3,Ultrasound,Pediatrics,1,0,54.8,0
2026-03-12,3,Ultrasound,ICU,1,0,51.4,0
2026-03-12,3,Ultrasound,Cardiology,1,0,46.9,0
2026-03-12,3,Ultrasound,Oncology,1,0,59.0,0
2026-03-12,3,Ultrasound,Maternity,1,0,50.3,0
2026-03-12,3,Ultrasound,General,1,0,50.6,0
2026-03-12,3,Pulse Oximeter,Neurology,10,7,70.4,1
2026-03-12,3,Pulse Oximeter,Maternity,10,6,69.1,0
2026-03-12,3,Pulse Oximeter,Oncology,10,6,68.0,0
2026-03-12,3,Pulse Oximeter,ICU,10,7,77.1,0
2026-03-12,3,Pulse Oximeter,Surgery,10,7,74.7,0
2026-03-12,3,Pulse Oximeter,General,10,7,71.3,0
2026-03-13,3,Ventilator,Maternity,3,2,69.3,0
2026-03-13,3,Ventilator,Cardiology,3,2,75.0,0
2026-03-13,3,Ventilator,Oncology,3,2,67.4,0
2026-03-13,3,Ventilator,Surgery,3,2,86.2,0
2026-03-13,3,ECG Monitor,Oncology,5,3,61.2,0
2026-03-13,3,ECG Monitor,Pediatrics,5,2,59.7,0
2026-03-13,3,ECG Monitor,Maternity,5,2,54.8,0
2026-03-13,3,ECG Monitor,Emergency,5,2,58.2,0
2026-03-13,3,ECG Monitor,Orthopedics,5,3,70.7,0
2026-03-13,3,Infusion Pump,General,8,6,76.0,0
2026-03-13,3,Infusion Pump,Pediatrics,8,6,83.3,0
2026-03-13,3,Infusion Pump,Emergency,8,6,85.6,0
2026-03-13,3,Defibrillator,Orthopedics,2,0,33.7,0
2026-03-13,3,Defibrillator,General,2,0,33.4,0
2026-03-13,3,Defibrillator,Oncology,2,0,48.7,0
2026-03-13,3,Defibrillator,Surgery,2,0,47.7,0
2026-03-13,3,Defibrillator,Emergency,2,0,33.9,0
2026-03-13,3,Defibrillator,Pediatrics,2,0,30.0,0
2026-03-13,3,Ultrasound,Surgery,1,0,60.3,0
2026-03-13,3,Ultrasound,Cardiology,1,0,60.2,0
2026-03-13,3,Ultrasound,Orthopedics,1,0,76.7,0
2026-03-13,3,Ultrasound,ICU,1,0,68.5,0
2026-03-13,3,Ultrasound,General,1,0,55.6,0
2026-03-13,3,Ultrasound,Pediatrics,1,0,57.8,0
2026-03-13,3,Pulse Oximeter,Emergency,10,8,80.5,0
2026-03-13,3,Pulse Oximeter,General,10,8,85.7,0
2026-03-13,3,Pulse Oximeter,Neurology,10,5,57.5,0
2026-03-14,3,Ventilator,General,3,2,76.8,0
2026-03-14,3,Ventilator,ICU,3,1,59.2,0
2026-03-14,3,Ventilator,Surgery,3,1,64.7,0
2026-03-14,3,Ventilator,Emergency,3,1,60.0,0
2026-03-14,3,Ventilator,Cardiology,3,2,66.7,0
2026-03-14,3,Ventilator,Oncology,3,1,65.1,0
2026-03-14,3,ECG Monitor,ICU,5,2,57.8,0
2026-03-14,3,ECG Monitor,Orthopedics,5,2,56.8,0
2026-03-14,3,ECG Monitor,Emergency,5,3,66.0,1
2026-03-14,3,Infusion Pump,ICU,8,6,83.1,0
2026-03-14,3,Infusion Pump,Emergency,8,6,82.9,0
2026-03-14,3,Infusion Pump,Orthopedics,8,6,82.6,0
2026-03-14,3,Infusion Pump,Pediatrics,8,6,81.9,0
2026-03-14,3,Defibrillator,Maternity,2,0,45.5,0
2026-03-14,3,Defibrillator,Cardiology,2,0,37.4,0
2026-03-14,3,Defibrillator,Emergency,2,0,38.6,0
2026-03-14,3,Defibrillator,Oncology,2,0,33.8,0
2026-03-14,3,Defibrillator,ICU,2,0,34.0,0
2026-03-14,3,Defibrillator,Neurology,2,0,23.2,0
2026-03-14,3,Ultrasound,Pediatrics,1,0,69.9,0
2026-03-14,3,Ultrasound,Neurology,1,0,60.8,0
2026-03-14,3,Ultrasound,Oncology,1,0,54.9,0
2026-03-14,3,Pulse Oximeter,General,10,7,74.4,0
2026-03-14,3,Pulse Oximeter,ICU,10,7,73.4,0
2026-03-14,3,Pulse Oximeter,Orthopedics,10,5,51.5,0
2026-03-15,3,Ventilator,Emergency,3,2,68.2,0
2026-03-15,3,Ventilator,ICU,3,2,67.5,0
2026-03-15,3,Ventilator,Surgery,3,1,63.6,0
2026-03-15,3,ECG Monitor,Cardiology,5,2,56.2,0
2026-03-15,3,ECG Monitor,Orthopedics,5,3,79.0,0
2026-03-15,3,ECG Monitor,Neurology,5,2,57.5,0
2026-03-15,3,Infusion Pump,General,8,6,76.8,0
2026-03-15,3,Infusion Pump,Maternity,8,6,75.4,0
2026-03-15,3,Infusion Pump,Oncology,8,6,82.1,0
2026-03-15,3,Infusion Pump,Orthopedics,8,6,78.7,0
2026-03-15,3,Infusion Pump,Neurology,8,7,90.6,0
2026-03-15,3,Defibrillator,Cardiology,2,0,37.1,0
2026-03-15,3,Defibrillator,Oncology,2,0,33.5,0
2026-03-15,3,Defibrillator,ICU,2,0,33.3,0
2026-03-15,3,Defibrillator,Neurology,2,1,51.1,0
2026-03-15,3,Ultrasound,Emergency,1,0,52.6,0
2026-03-15,3,Ultrasound,Cardiology,1,0,71.3,0
2026-03-15,3,Ultrasound,Pediatrics,1,0,47.4,1
2026-03-15,3,Ultrasound,General,1,0,51.3,0
2026-03-15,3,Ultrasound,Neurology,1,0,64.9,0
2026-03-15,3,Ultrasound,Oncology,1,0,52.5,0
2026-03-15,3,Pulse Oximeter,Maternity,10,8,80.6,0
