date,month,day_of_week,department,total_beds,occupied,available,reserved,maintenance,occupancy_rate
2026-01-13,1,Tuesday,Cardiology,20,17,3,1,0,89.7
2026-01-13,1,Tuesday,Orthopedics,20,17,3,0,0,89.7
2026-01-13,1,Tuesday,Neurology,15,14,1,1,0,93.5
2026-01-13,1,Tuesday,Oncology,15,13,2,1,0,89.2
2026-01-14,1,Wednesday,ICU,20,17,3,1,0,88.9
2026-01-14,1,Wednesday,General,50,45,5,1,0,90.8
2026-01-14,1,Wednesday,Emergency,30,27,3,0,0,92.7
2026-01-14,1,Wednesday,Pediatrics,25,22,3,1,0,88.5
2026-01-14,1,Wednesday,Maternity,20,16,4,1,0,82.2
2026-01-14,1,Wednesday,Surgery,15,12,3,0,0,84.1
2026-01-14,1,Wednesday,Cardiology,20,18,2,0,0,93.4
2026-01-14,1,Wednesday,Orthopedics,20,17,3,0,0,88.5
2026-01-14,1,Wednesday,Neurology,15,13,2,0,0,89.2
2026-01-14,1,Wednesday,Oncology,15,12,3,0,0,84.0
2026-01-15,1,Thursday,ICU,20,16,4,1,0,82.6
2026-01-15,1,Thursday,General,50,43,7,0,0,87.2
2026-01-15,1,Thursday,Emergency,30,26,4,1,0,86.7
2026-01-15,1,Thursday,Pediatrics,25,21,4,0,0,87.0
2026-01-15,1,Thursday,Maternity,20,16,4,1,0,83.6
2026-01-15,1,Thursday,Surgery,15,13,2,1,0,89.3
2026-01-15,1,Thursday,Cardiology,20,17,3,0,0,86.5
2026-01-15,1,Thursday,Orthopedics,20,18,2,0,0,92.0
2026-01-15,1,Thursday,Neurology,15,13,2,1,0,91.6
2026-01-15,1,Thursday,Oncology,15,12,3,1,0,82.7
2026-01-16,1,Friday,ICU,20,17,3,1,0,89.7
2026-01-16,1,Friday,General,50,46,4,0,0,93.1
2026-01-16,1,Friday,Emergency,30,25,5,1,0,85.0
2026-01-16,1,Friday,Pediatrics,25,20,5,1,0,83.4
2026-01-16,1,Friday,Maternity,20,17,3,1,0,89.2
2026-01-16,1,Friday,Surgery,15,13,2,0,0,91.6
2026-01-16,1,Friday,Cardiology,20,16,4,0,0,83.1
2026-01-16,1,Friday,Orthopedics,20,18,2,1,0,93.2
2026-01-16,1,Friday,Neurology,15,13,2,1,0,90.8
2026-01-16,1,Friday,Oncology,15,12,3,1,0,86.3
2026-01-17,1,Saturday,ICU,20,17,3,0,0,88.1
2026-01-17,1,Saturday,General,50,46,4,0,0,92.5
2026-01-17,1,Saturday,Emergency,30,28,2,1,0,94.0
2026-01-17,1,Saturday,Pediatrics,25,21,4,0,0,84.5
2026-01-17,1,Saturday,Maternity,20,17,3,0,0,88.8
2026-01-17,1,Saturday,Surgery,15,13,2,1,0,88.7
2026-01-17,1,Saturday,Cardiology,20,18,2,1,0,90.1
2026-01-17,1,Saturday,Orthopedics,20,16,4,1,0,82.2
2026-01-17,1,Saturday,Neurology,15,14,1,0,0,94.2
2026-01-17,1,Saturday,Oncology,15,12,3,1,0,83.9
2026-01-18,1,Sunday,ICU,20,17,3,1,0,88.8
2026-01-18,1,Sunday,General,50,45,5,0,0,90.0
2026-01-18,1,Sunday,Emergency,30,24,6,0,0,82.5
2026-01-18,1,Sunday,Pediatrics,25,22,3,1,0,88.1
2026-01-18,1,Sunday,Maternity,20,18,2,0,0,91.0
2026-01-18,1,Sunday,Surgery,15,12,3,0,0,84.4
2026-01-18,1,Sunday,Cardiology,20,16,4,1,0,82.8
2026-01-18,1,Sunday,Orthopedics,20,17,3,0,0,85.0
2026-01-18,1,Sunday,Neurology,15,12,3,0,0,82.5
2026-01-18,1,Sunday,Oncology,15,12,3,0,0,82.2
2026-01-19,1,Monday,ICU,20,18,2,1,0,93.7
2026-01-19,1,Monday,General,50,44,6,1,0,89.6
2026-01-19,1,Monday,Emergency,30,24,6,1,0,81.6
2026-01-19,1,Monday,Pediatrics,25,21,4,0,0,86.3
2026-01-19,1,Monday,Maternity,20,18,2,1,0,92.3
2026-01-19,1,Monday,Surgery,15,13,2,0,0,91.9
2026-01-19,1,Monday,Cardiology,20,16,4,1,0,81.8
2026-01-19,1,Monday,Orthopedics,20,17,3,0,0,86.6
2026-01-19,1,Monday,Neurology,15,12,3,0,0,85.2
2026-01-19,1,Monday,Oncology,15,12,3,0,0,85.9
2026-01-20,1,Tuesday,ICU,20,16,4,1,0,81.9
2026-01-20,1,Tuesday,General,50,42,8,0,0,84.7
2026-01-20,1,Tuesday,Emergency,30,25,5,0,0,85.6
2026-01-20,1,Tuesday,Pediatrics,25,20,5,0,0,81.6
2026-01-20,1,Tuesday,Maternity,20,18,2,0,0,92.3
2026-01-20,1,Tuesday,Surgery,15,13,2,0,0,88.4
2026-01-20,1,Tuesday,Cardiology,20,18,2,1,0,91.8
2026-01-20,1,Tuesday,Orthopedics,20,16,4,0,0,84.1
2026-01-20,1,Tuesday,Neurology,15,12,3,0,0,82.7
2026-01-20,1,Tuesday,Oncology,15,13,2,1,0,88.8
2026-01-21,1,Wednesday,ICU,20,18,2,0,0,90.6
2026-01-21,1,Wednesday,General,50,41,9,0,0,82.4
2026-01-21,1,Wednesday,Emergency,30,26,4,0,0,86.8
2026-01-21,1,Wednesday,Pediatrics,25,22,3,1,0,91.0
2026-01-21,1,Wednesday,Maternity,20,17,3,1,0,89.4
2026-01-21,1,Wednesday,Surgery,15,13,2,0,0,88.0
2026-01-21,1,Wednesday,Cardiology,20,17,3,0,0,89.4
2026-01-21,1,Wednesday,Orthopedics,20,16,4,1,0,82.8
2026-01-21,1,Wednesday,Neurology,15,13,2,1,0,92.1
2026-01-21,1,Wednesday,Oncology,15,12,3,1,0,86.5
2026-01-22,1,Thursday,ICU,20,18,2,0,0,94.0
2026-01-22,1,Thursday,General,50,45,5,1,0,91.2
2026-01-22,1,Thursday,Emergency,30,25,5,0,0,84.1
2026-01-22,1,Thursday,Pediatrics,25,21,4,0,0,86.3
2026-01-22,1,Thursday,Maternity,20,18,2,1,0,92.1
2026-01-22,1,Thursday,Surgery,15,12,3,0,0,85.6
2026-01-22,1,Thursday,Cardiology,20,18,2,1,0,93.5
2026-01-22,1,Thursday,Orthopedics,20,17,3,0,0,88.2
2026-01-22,1,Thursday,Neurology,15,13,2,1,0,92.2
2026-01-22,1,Thursday,Oncology,15,13,2,1,0,90.4
2026-01-23,1,Friday,ICU,20,17,3,0,0,89.2
2026-01-23,1,Friday,General,50,46,4,0,0,93.1
2026-01-23,1,Friday,Emergency,30,25,5,0,0,84.3
2026-01-23,1,Friday,Pediatrics,25,23,2,1,0,92.9
2026-01-23,1,Friday,Maternity,20,16,4,0,0,84.4
2026-01-23,1,Friday,Surgery,15,12,3,1,0,85.4
2026-01-23,1,Friday,Cardiology,20,18,2,1,0,94.2
2026-01-23,1,Friday,Orthopedics,20,17,3,1,0,86.5
2026-01-23,1,Friday,Neurology,15,12,3,0,0,81.7
2026-01-23,1,Friday,Oncology,15,13,2,1,0,90.1
2026-01-24,1,Saturday,ICU,20,16,4,0,0,82.5
2026-01-24,1,Saturday,General,50,41,9,1,0,82.5
2026-01-24,1,Saturday,Emergency,30,25,5,1,0,86.0
2026-01-24,1,Saturday,Pediatrics,25,20,5,0,0,81.6
2026-01-24,1,Saturday,Maternity,20,17,3,0,0,89.9
2026-01-24,1,Saturday,Surgery,15,13,2,0,0,88.2
2026-01-24,1,Saturday,Cardiology,20,16,4,1,0,81.4
2026-01-24,1,Saturday,Orthopedics,20,16,4,0,0,82.1
2026-01-24,1,Saturday,Neurology,15,13,2,0,0,88.0
2026-01-24,1,Saturday,Oncology,15,14,1,1,0,94.1
2026-01-25,1,Sunday,ICU,20,18,2,0,0,92.9
2026-01-25,1,Sunday,General,50,41,9,1,0,82.2
2026-01-25,1,Sunday,Emergency,30,27,3,0,0,93.3
2026-01-25,1,Sunday,Pediatrics,25,23,2,1,0,93.7
2026-01-25,1,Sunday,Maternity,20,17,3,1,0,88.3
2026-01-25,1,Sunday,Surgery,15,12,3,0,0,86.3
2026-01-25,1,Sunday,Cardiology,20,17,3,1,0,85.8
2026-01-25,1,Sunday,Orthopedics,20,18,2,0,0,91.4
2026-01-25,1,Sunday,Neurology,15,14,1,1,0,93.8
2026-01-25,1,Sunday,Oncology,15,12,3,0,0,84.3
2026-01-26,1,Monday,ICU,20,16,4,1,0,84.0
2026-01-26,1,Monday,General,50,41,9,0,0,82.6
2026-01-26,1,Monday,Emergency,30,27,3,1,0,92.2
2026-01-26,1,Monday,Pediatrics,25,22,3,0,0,89.9
2026-01-26,1,Monday,Maternity,20,17,3,1,0,88.0
2026-01-26,1,Monday,Surgery,15,13,2,1,0,91.3
2026-01-26,1,Monday,Cardiology,20,17,3,0,0,87.8
2026-01-26,1,Monday,Orthopedics,20,18,2,1,0,93.3
2026-01-26,1,Monday,Neurology,15,13,2,1,0,89.6
2026-01-26,1,Monday,Oncology,15,13,2,0,0,89.9
2026-01-27,1,Tuesday,ICU,20,16,4,0,0,83.5
2026-01-27,1,Tuesday,General,50,41,9,1,0,83.2
2026-01-27,1,Tuesday,Emergency,30,25,5,1,0,83.6
2026-01-27,1,Tuesday,Pediatrics,25,20,5,0,0,82.0
2026-01-27,1,Tuesday,Maternity,20,17,3,0,0,85.9
2026-01-27,1,Tuesday,Surgery,15,13,2,0,0,92.0
2026-01-27,1,Tuesday,Cardiology,20,18,2,0,0,90.2
2026-01-27,1,Tuesday,Orthopedics,20,16,4,1,0,83.6
2026-01-27,1,Tuesday,Neurology,15,12,3,1,0,85.7
2026-01-27,1,Tuesday,Oncology,15,12,3,0,0,83.5
2026-01-28,1,Wednesday,ICU,20,18,2,1,0,91.1
2026-01-28,1,Wednesday,General,50,47,3,1,0,94.2
2026-01-28,1,Wednesday,Emergency,30,24,6,1,0,82.9
2026-01-28,1,Wednesday,Pediatrics,25,23,2,1,0,93.3
2026-01-28,1,Wednesday,Maternity,20,17,3,1,0,89.6
2026-01-28,1,Wednesday,Surgery,15,13,2,1,0,88.0
2026-01-28,1,Wednesday,Cardiology,20,18,2,1,0,93.8
2026-01-28,1,Wednesday,Orthopedics,20,18,2,0,0,90.7
2026-01-28,1,Wednesday,Neurology,15,12,3,1,0,82.7
2026-01-28,1,Wednesday,Oncology,15,12,3,0,0,84.8
2026-01-29,1,Thursday,ICU,20,17,3,1,0,88.6
2026-01-29,1,Thursday,General,50,45,5,1,0,90.4
2026-01-29,1,Thursday,Emergency,30,24,6,1,0,81.4
2026-01-29,1,Thursday,Pediatrics,25,20,5,0,0,84.0
2026-01-29,1,Thursday,Maternity,20,18,2,0,0,93.3
2026-01-29,1,Thursday,Surgery,15,12,3,1,0,83.3
2026-01-29,1,Thursday,Cardiology,20,17,3,0,0,86.0
2026-01-29,1,Thursday,Orthopedics,20,16,4,0,0,82.9
2026-01-29,1,Thursday,Neurology,15,12,3,1,0,81.6
2026-01-29,1,Thursday,Oncology,15,13,2,1,0,91.1
2026-01-30,1,Friday,ICU,20,18,2,0,0,91.6
2026-01-30,1,Friday,General,50,45,5,1,0,90.3
2026-01-30,1,Friday,Emergency,30,25,5,1,0,86.5
2026-01-30,1,Friday,Pediatrics,25,21,4,1,0,86.7
2026-01-30,1,Friday,Maternity,20,17,3,1,0,86.1
2026-01-30,1,Friday,Surgery,15,12,3,0,0,82.0
2026-01-30,1,Friday,Cardiology,20,17,3,0,0,85.6
2026-01-30,1,Friday,Orthopedics,20,16,4,1,0,83.2
2026-01-30,1,Friday,Neurology,15,14,1,1,0,93.7
2026-01-30,1,Friday,Oncology,15,13,2,1,0,88.2
2026-01-31,1,Saturday,ICU,20,18,2,0,0,92.0
2026-01-31,1,Saturday,General,50,45,5,0,0,90.0
2026-01-31,1,Saturday,Emergency,30,25,5,1,0,85.0
2026-01-31,1,Saturday,Pediatrics,25,23,2,0,0,92.3
2026-01-31,1,Saturday,Maternity,20,18,2,0,0,93.2
2026-01-31,1,Saturday,Surgery,15,13,2,1,0,87.1
2026-01-31,1,Saturday,Cardiology,20,16,4,1,0,82.8
2026-01-31,1,Saturday,Orthopedics,20,17,3,0,0,88.0
2026-01-31,1,Saturday,Neurology,15,12,3,1,0,86.2
2026-01-31,1,Saturday,Oncology,15,12,3,0,0,81.7
2026-02-01,2,Sunday,ICU,20,16,4,0,0,82.7
2026-02-01,2,Sunday,General,50,46,4,0,0,93.6
2026-02-01,2,Sunday,Emergency,30,27,3,1,0,93.1
2026-02-01,2,Sunday,Pediatrics,25,20,5,1,0,83.0
2026-02-01,2,Sunday,Maternity,20,17,3,0,0,85.7
2026-02-01,2,Sunday,Surgery,15,12,3,0,0,85.5
2026-02-01,2,Sunday,Cardiology,20,18,2,0,0,94.2
2026-02-01,2,Sunday,Orthopedics,20,16,4,0,0,84.0
2026-02-01,2,Sunday,Neurology,15,12,3,0,0,82.1
2026-02-01,2,Sunday,Oncology,15,14,1,1,0,94.2
2026-02-02,2,Monday,ICU,20,16,4,0,0,83.6
2026-02-02,2,Monday,General,50,43,7,1,0,86.7
2026-02-02,2,Monday,Emergency,30,24,6,1,0,83.0
2026-02-02,2,Monday,Pediatrics,25,21,4,1,0,84.2
2026-02-02,2,Monday,Maternity,20,16,4,0,0,83.3
2026-02-02,2,Monday,Surgery,15,13,2,0,0,87.8
2026-02-02,2,Monday,Cardiology,20,17,3,1,0,88.7
2026-02-02,2,Monday,Orthopedics,20,17,3,0,0,89.4
2026-02-02,2,Monday,Neurology,15,13,2,1,0,89.1
2026-02-02,2,Monday,Oncology,15,12,3,1,0,83.1
2026-02-03,2,Tuesday,ICU,20,17,3,1,0,85.2
2026-02-03,2,Tuesday,General,50,45,5,1,0,91.5
2026-02-03,2,Tuesday,Emergency,30,24,6,1,0,82.4
2026-02-03,2,Tuesday,Pediatrics,25,22,3,1,0,89.8
2026-02-03,2,Tuesday,Maternity,20,17,3,0,0,86.1
2026-02-03,2,Tuesday,Surgery,15,13,2,1,0,92.5
2026-02-03,2,Tuesday,Cardiology,20,17,3,0,0,87.6
2026-02-03,2,Tuesday,Orthopedics,20,17,3,0,0,89.9
2026-02-03,2,Tuesday,Neurology,15,13,2,1,0,89.6
2026-02-03,2,Tuesday,Oncology,15,12,3,0,0,85.1
2026-02-04,2,Wednesday,ICU,20,16,4,1,0,83.7
2026-02-04,2,Wednesday,General,50,43,7,1,0,87.2
2026-02-04,2,Wednesday,Emergency,30,26,4,1,0,89.6
2026-02-04,2,Wednesday,Pediatrics,25,21,4,0,0,85.4
2026-02-04,2,Wednesday,Maternity,20,17,3,1,0,86.4
2026-02-04,2,Wednesday,Surgery,15,13,2,0,0,87.7
2026-02-04,2,Wednesday,Cardiology,20,16,4,0,0,81.7
2026-02-04,2,Wednesday,Orthopedics,20,18,2,0,0,90.8
2026-02-04,2,Wednesday,Neurology,15,13,2,0,0,88.1
2026-02-04,2,Wednesday,Oncology,15,12,3,0,0,85.1
2026-02-05,2,Thursday,ICU,20,16,4,1,0,82.4
2026-02-05,2,Thursday,General,50,41,9,1,0,82.3
2026-02-05,2,Thursday,Emergency,30,26,4,1,0,88.7
2026-02-05,2,Thursday,Pediatrics,25,22,3,1,0,89.2
2026-02-05,2,Thursday,Maternity,20,16,4,0,0,81.8
2026-02-05,2,Thursday,Surgery,15,12,3,0,0,82.6
2026-02-05,2,Thursday,Cardiology,20,16,4,1,0,83.4
2026-02-05,2,Thursday,Orthopedics,20,18,2,0,0,92.2
2026-02-05,2,Thursday,Neurology,15,12,3,0,0,86.5
2026-02-05,2,Thursday,Oncology,15,13,2,1,0,91.5
2026-02-06,2,Friday,ICU,20,16,4,0,0,82.4
2026-02-06,2,Friday,General,50,42,8,1,0,85.1
2026-02-06,2,Friday,Emergency,30,26,4,1,0,86.7
2026-02-06,2,Friday,Pediatrics,25,23,2,1,0,93.4
2026-02-06,2,Friday,Maternity,20,18,2,0,0,92.9
2026-02-06,2,Friday,Surgery,15,12,3,1,0,85.0
2026-02-06,2,Friday,Cardiology,20,17,3,0,0,88.4
2026-02-06,2,Friday,Orthopedics,20,18,2,0,0,91.3
2026-02-06,2,Friday,Neurology,15,14,1,1,0,94.2
2026-02-06,2,Friday,Oncology,15,13,2,0,0,89.7
2026-02-07,2,Saturday,ICU,20,17,3,0,0,86.7
2026-02-07,2,Saturday,General,50,41,9,1,0,82.5
2026-02-07,2,Saturday,Emergency,30,24,6,0,0,83.2
2026-02-07,2,Saturday,Pediatrics,25,23,2,0,0,93.3
2026-02-07,2,Saturday,Maternity,20,17,3,1,0,89.1
2026-02-07,2,Saturday,Surgery,15,12,3,0,0,82.5
2026-02-07,2,Saturday,Cardiology,20,18,2,0,0,90.6
2026-02-07,2,Saturday,Orthopedics,20,18,2,1,0,92.4
2026-02-07,2,Saturday,Neurology,15,13,2,0,0,87.2
2026-02-07,2,Saturday,Oncology,15,13,2,0,0,89.5
2026-02-08,2,Sunday,ICU,20,16,4,0,0,82.9
2026-02-08,2,Sunday,General,50,41,9,1,0,82.6
2026-02-08,2,Sunday,Emergency,30,28,2,0,0,93.9
2026-02-08,2,Sunday,Pediatrics,25,23,2,0,0,92.7
2026-02-08,2,Sunday,Maternity,20,18,2,1,0,90.7
2026-02-08,2,Sunday,Surgery,15,12,3,1,0,82.8
2026-02-08,2,Sunday,Cardiology,20,17,3,0,0,87.9
2026-02-08,2,Sunday,Orthopedics,20,16,4,0,0,83.2
2026-02-08,2,Sunday,Neurology,15,13,2,0,0,93.1
2026-02-08,2,Sunday,Oncology,15,12,3,0,0,86.0
2026-02-09,2,Monday,ICU,20,18,2,0,0,90.8
2026-02-09,2,Monday,General,50,44,6,1,0,88.9
2026-02-09,2,Monday,Emergency,30,25,5,0,0,83.8
2026-02-09,2,Monday,Pediatrics,25,22,3,0,0,91.9
2026-02-09,2,Monday,Maternity,20,17,3,0,0,86.5
2026-02-09,2,Monday,Surgery,15,12,3,1,0,85.0
2026-02-09,2,Monday,Cardiology,20,18,2,0,0,90.2
2026-02-09,2,Monday,Orthopedics,20,17,3,0,0,88.8
2026-02-09,2,Monday,Neurology,15,13,2,1,0,90.0
2026-02-09,2,Monday,Oncology,15,12,3,0,0,85.4
2026-02-10,2,Tuesday,ICU,20,18,2,0,0,94.2
2026-02-10,2,Tuesday,General,50,47,3,0,0,94.4
2026-02-10,2,Tuesday,Emergency,30,26,4,1,0,89.6
2026-02-10,2,Tuesday,Pediatrics,25,21,4,0,0,87.6
2026-02-10,2,Tuesday,Maternity,20,17,3,1,0,85.2
2026-02-10,2,Tuesday,Surgery,15,13,2,0,0,92.4
2026-02-10,2,Tuesday,Cardiology,20,16,4,1,0,81.6
2026-02-10,2,Tuesday,Orthopedics,20,18,2,1,0,90.1
2026-02-10,2,Tuesday,Neurology,15,14,1,1,0,93.6
2026-02-10,2,Tuesday,Oncology,15,12,3,0,0,85.9
2026-02-11,2,Wednesday,ICU,20,16,4,0,0,83.9
2026-02-11,2,Wednesday,General,50,40,10,1,0,81.8
2026-02-11,2,Wednesday,Emergency,30,27,3,1,0,92.5
2026-02-11,2,Wednesday,Pediatrics,25,22,3,1,0,89.6
2026-02-11,2,Wednesday,Maternity,20,17,3,0,0,89.5
2026-02-11,2,Wednesday,Surgery,15,12,3,1,0,86.1
2026-02-11,2,Wednesday,Cardiology,20,17,3,1,0,87.7
2026-02-11,2,Wednesday,Orthopedics,20,18,2,1,0,93.6
2026-02-11,2,Wednesday,Neurology,15,13,2,1,0,88.0
2026-02-11,2,Wednesday,Oncology,15,13,2,0,0,93.0
2026-02-12,2,Thursday,ICU,20,18,2,0,0,91.0
2026-02-12,2,Thursday,General,50,41,9,0,0,82.8
2026-02-12,2,Thursday,Emergency,30,25,5,0,0,84.3
2026-02-12,2,Thursday,Pediatrics,25,21,4,1,0,85.1
2026-02-12,2,Thursday,Maternity,20,16,4,0,0,84.0
2026-02-12,2,Thursday,Surgery,15,12,3,0,0,84.4
2026-02-12,2,Thursday,Cardiology,20,16,4,0,0,82.8
2026-02-12,2,Thursday,Orthopedics,20,18,2,1,0,91.8
2026-02-12,2,Thursday,Neurology,15,12,3,1,0,83.9
2026-02-12,2,Thursday,Oncology,15,12,3,1,0,85.5
2026-02-13,2,Friday,ICU,20,17,3,0,0,85.3
2026-02-13,2,Friday,General,50,45,5,0,0,90.7
2026-02-13,2,Friday,Emergency,30,24,6,1,0,81.6
2026-02-13,2,Friday,Pediatrics,25,23,2,1,0,92.4
2026-02-13,2,Friday,Maternity,20,17,3,1,0,86.8
2026-02-13,2,Friday,Surgery,15,13,2,1,0,92.7
2026-02-13,2,Friday,Cardiology,20,17,3,1,0,85.3
2026-02-13,2,Friday,Orthopedics,20,17,3,1,0,88.8
2026-02-13,2,Friday,Neurology,15,14,1,1,0,93.9
2026-02-13,2,Friday,Oncology,15,13,2,0,0,86.8
2026-02-14,2,Saturday,ICU,20,18,2,0,0,91.8
2026-02-14,2,Saturday,General,50,44,6,1,0,88.6
2026-02-14,2,Saturday,Emergency,30,24,6,1,0,83.0
2026-02-14,2,Saturday,Pediatrics,25,20,5,0,0,83.0
2026-02-14,2,Saturday,Maternity,20,18,2,0,0,93.9
2026-02-14,2,Saturday,Surgery,15,13,2,1,0,89.2
2026-02-14,2,Saturday,Cardiology,20,17,3,0,0,89.9
2026-02-14,2,Saturday,Orthopedics,20,17,3,1,0,88.2
2026-02-14,2,Saturday,Neurology,15,13,2,0,0,86.7
2026-02-14,2,Saturday,Oncology,15,13,2,1,0,92.0
2026-02-15,2,Sunday,ICU,20,17,3,1,0,86.6
2026-02-15,2,Sunday,General,50,41,9,0,0,83.5
2026-02-15,2,Sunday,Emergency,30,27,3,0,0,92.1
2026-02-15,2,Sunday,Pediatrics,25,21,4,0,0,84.2
2026-02-15,2,Sunday,Maternity,20,17,3,0,0,89.7
2026-02-15,2,Sunday,Surgery,15,13,2,1,0,88.6
2026-02-15,2,Sunday,Cardiology,20,18,2,1,0,93.5
2026-02-15,2,Sunday,Orthopedics,20,16,4,1,0,81.7
2026-02-15,2,Sunday,Neurology,15,13,2,1,0,91.1
2026-02-15,2,Sunday,Oncology,15,13,2,0,0,89.0
2026-02-16,2,Monday,ICU,20,17,3,0,0,89.3
2026-02-16,2,Monday,General,50,42,8,1,0,85.8
2026-02-16,2,Monday,Emergency,30,26,4,0,0,87.5
2026-02-16,2,Monday,Pediatrics,25,21,4,1,0,85.5
2026-02-16,2,Monday,Maternity,20,18,2,0,0,91.3
2026-02-16,2,Monday,Surgery,15,12,3,1,0,86.2
2026-02-16,2,Monday,Cardiology,20,18,2,0,0,92.1
2026-02-16,2,Monday,Orthopedics,20,18,2,0,0,92.4
2026-02-16,2,Monday,Neurology,15,12,3,0,0,85.0
2026-02-16,2,Monday,Oncology,15,12,3,0,0,81.8
2026-02-17,2,Tuesday,ICU,20,17,3,0,0,86.2
2026-02-17,2,Tuesday,General,50,43,7,1,0,87.5
2026-02-17,2,Tuesday,Emergency,30,25,5,1,0,85.5
2026-02-17,2,Tuesday,Pediatrics,25,21,4,1,0,85.2
2026-02-17,2,Tuesday,Maternity,20,18,2,1,0,93.4
2026-02-17,2,Tuesday,Surgery,15,12,3,0,0,82.8
2026-02-17,2,Tuesday,Cardiology,20,16,4,0,0,84.8
2026-02-17,2,Tuesday,Orthopedics,20,17,3,1,0,88.7
2026-02-17,2,Tuesday,Neurology,15,13,2,0,0,88.1
2026-02-17,2,Tuesday,Oncology,15,13,2,1,0,87.8
2026-02-18,2,Wednesday,ICU,20,16,4,1,0,82.1
2026-02-18,2,Wednesday,General,50,42,8,1,0,84.9
2026-02-18,2,Wednesday,Emergency,30,25,5,0,0,84.5
2026-02-18,2,Wednesday,Pediatrics,25,20,5,1,0,81.7
2026-02-18,2,Wednesday,Maternity,20,17,3,0,0,85.7
2026-02-18,2,Wednesday,Surgery,15,13,2,0,0,88.5
2026-02-18,2,Wednesday,Cardiology,20,16,4,1,0,82.0
2026-02-18,2,Wednesday,Orthopedics,20,16,4,1,0,81.9
2026-02-18,2,Wednesday,Neurology,15,14,1,0,0,93.8
2026-02-18,2,Wednesday,Oncology,15,12,3,1,0,85.4
2026-02-19,2,Thursday,ICU,20,17,3,0,0,86.0
2026-02-19,2,Thursday,General,50,44,6,0,0,89.5
2026-02-19,2,Thursday,Emergency,30,25,5,1,0,85.6
2026-02-19,2,Thursday,Pediatrics,25,20,5,1,0,84.0
2026-02-19,2,Thursday,Maternity,20,17,3,0,0,86.2
2026-02-19,2,Thursday,Surgery,15,12,3,0,0,82.9
2026-02-19,2,Thursday,Cardiology,20,17,3,0,0,85.6
2026-02-19,2,Thursday,Orthopedics,20,18,2,1,0,92.0
2026-02-19,2,Thursday,Neurology,15,12,3,1,0,82.9
2026-02-19,2,Thursday,Oncology,15,12,3,1,0,83.8
2026-02-20,2,Friday,ICU,20,17,3,1,0,87.8
2026-02-20,2,Friday,General,50,42,8,1,0,84.7
2026-02-20,2,Friday,Emergency,30,28,2,0,0,93.8
2026-02-20,2,Friday,Pediatrics,25,21,4,1,0,84.4
2026-02-20,2,Friday,Maternity,20,17,3,0,0,89.9
2026-02-20,2,Friday,Surgery,15,13,2,0,0,87.0
2026-02-20,2,Friday,Cardiology,20,17,3,0,0,87.8
2026-02-20,2,Friday,Orthopedics,20,16,4,1,0,83.6
2026-02-20,2,Friday,Neurology,15,13,2,1,0,92.4
2026-02-20,2,Friday,Oncology,15,13,2,1,0,88.2
2026-02-21,2,Saturday,ICU,20,18,2,1,0,90.9
2026-02-21,2,Saturday,General,50,43,7,0,0,87.0
2026-02-21,2,Saturday,Emergency,30,25,5,1,0,86.3
2026-02-21,2,Saturday,Pediatrics,25,22,3,1,0,90.6
2026-02-21,2,Saturday,Maternity,20,17,3,0,0,87.9
2026-02-21,2,Saturday,Surgery,15,12,3,1,0,83.9
2026-02-21,2,Saturday,Cardiology,20,17,3,0,0,86.6
2026-02-21,2,Saturday,Orthopedics,20,18,2,0,0,93.8
2026-02-21,2,Saturday,Neurology,15,13,2,1,0,89.9
2026-02-21,2,Saturday,Oncology,15,12,3,0,0,83.3
2026-02-22,2,Sunday,ICU,20,16,4,1,0,82.2
2026-02-22,2,Sunday,General,50,46,4,0,0,93.6
2026-02-22,2,Sunday,Emergency,30,25,5,1,0,84.3
2026-02-22,2,Sunday,Pediatrics,25,22,3,1,0,89.4
2026-02-22,2,Sunday,Maternity,20,16,4,0,0,82.8
2026-02-22,2,Sunday,Surgery,15,12,3,1,0,84.7
2026-02-22,2,Sunday,Cardiology,20,17,3,0,0,89.7
2026-02-22,2,Sunday,Orthopedics,20,17,3,1,0,88.8
2026-02-22,2,Sunday,Neurology,15,13,2,0,0,88.7
2026-02-22,2,Sunday,Oncology,15,13,2,1,0,90.0
2026-02-23,2,Monday,ICU,20,18,2,0,0,91.0
2026-02-23,2,Monday,General,50,43,7,1,0,86.7
2026-02-23,2,Monday,Emergency,30,26,4,0,0,86.9
2026-02-23,2,Monday,Pediatrics,25,21,4,1,0,87.2
2026-02-23,2,Monday,Maternity,20,16,4,1,0,84.2
2026-02-23,2,Monday,Surgery,15,13,2,0,0,90.3
2026-02-23,2,Monday,Cardiology,20,18,2,1,0,91.8
2026-02-23,2,Monday,Orthopedics,20,18,2,1,0,92.6
2026-02-23,2,Monday,Neurology,15,12,3,1,0,82.4
2026-02-23,2,Monday,Oncology,15,12,3,0,0,85.8
2026-02-24,2,Tuesday,ICU,20,17,3,1,0,86.5
2026-02-24,2,Tuesday,General,50,42,8,1,0,84.1
2026-02-24,2,Tuesday,Emergency,30,26,4,0,0,87.9
2026-02-24,2,Tuesday,Pediatrics,25,23,2,0,0,93.6
2026-02-24,2,Tuesday,Maternity,20,17,3,0,0,87.2
2026-02-24,2,Tuesday,Surgery,15,13,2,0,0,89.8
2026-02-24,2,Tuesday,Cardiology,20,17,3,1,0,86.4
